panel	gene_id	canonical_transcript_id	protein_length	protein_md5	swissprot_accession	swissprot_description	swissprot_query_coverage	rice_ortholog_accession	rice_query_coverage	pfam_accessions	interpro_accessions	architecture_union_coverage	interpro_status	swissprot_evidence_pass	rice_rbh_evidence_pass	interpro_pfam_evidence_pass	annotation_evidence_classes	annotation_evidence_class_count	maximum_supported_sequence_coverage	architecture_conflict_status	high_confidence_annotation	reported_function	annotation_status	annotation_failure	resource	upstream_modified_utc	archive_sha256	archive_file_count	species_catalogue_entries	exact_litchi_species_entries	litchi_mature_files	reference_gate_status	reason	allowed_next_action	matrix_id	motif_name	tf_class	tf_family	litchi_tf_gene_id	litchi_tf_max_group_median_normalized_count	tf_expression_status	ame_pass_count_1000bp	ame_pass_count_2000bp	fimo_pass_count_1000bp	fimo_pass_count_2000bp	both_windows_ame_pass	discovery_motif_status	external_transport_status	external_motif_transport_status	direct_replication	DOI	gene_or_pathway	species_or_cultivar	biological_material	accession_overlap	evidence_modality	independent_of_current_datasets	exact_support	limitation	title	source_url
A_annotation	LITCHI029066	LITCHI029066.m1	365	6ee26936a8e879b51c2e699905c06f6f	O22960	Protein trichome birefringence-like 37	0.9068493150684932					0.0	NO_PRECOMPUTED_MATCH_SUBMIT_INTERPROSCAN	True	False	False	reviewed Swiss-Prot DIAMOND match	1	0.9068493150684932	NOT_ASSESSABLE_NO_PRECOMPUTED_MATCH	False	Protein trichome birefringence-like 37	FAMILY_LEVEL_FUNCTION	False																																					
A_annotation	LITCHI029373	LITCHI029373.m1	479	d4f1e3aba3b9865175d0b7a21949d4dd	Q94JL3	Transcription factor bHLH112	0.7578288100208769					0.0	NO_PRECOMPUTED_MATCH_SUBMIT_INTERPROSCAN	True	False	False	reviewed Swiss-Prot DIAMOND match	1	0.7578288100208769	NOT_ASSESSABLE_NO_PRECOMPUTED_MATCH	False	Transcription factor bHLH112	FAMILY_LEVEL_FUNCTION	False																																					
A_annotation	LITCHI029443	LITCHI029443.m1	325	9751360b53be46cb32e3d8c8968a3315	Q8LPI0	Putative cysteine-rich receptor-like protein kinase At4g11521	0.7723076923076924					0.0	NO_PRECOMPUTED_MATCH_SUBMIT_INTERPROSCAN	True	False	False	reviewed Swiss-Prot DIAMOND match	1	0.7723076923076924	NOT_ASSESSABLE_NO_PRECOMPUTED_MATCH	False	Putative cysteine-rich receptor-like protein kinase At4g11521	FAMILY_LEVEL_FUNCTION	False																																					
A_annotation	LITCHI029495	LITCHI029495.m1	330	0badc531d7f1cc23737638d43ebec414	O65469	Putative cysteine-rich receptor-like protein kinase 9	0.703030303030303	A0A0P0W7P3	0.827			0.0	NO_PRECOMPUTED_MATCH_SUBMIT_INTERPROSCAN	True	True	False	reviewed Swiss-Prot DIAMOND match;one-to-one reciprocal-best Oryza ortholog	2	0.827	NOT_ASSESSABLE_NO_PRECOMPUTED_MATCH	False	Putative cysteine-rich receptor-like protein kinase 9	FAMILY_LEVEL_FUNCTION	False																																					
A_annotation	LITCHI029534	LITCHI029534.m1	359	3c1ee7dde1f44a3c38a6465b3923f93a	F6H7K5	Thiamine thiazole synthase 2, chloroplastic	1.0					0.0	NO_PRECOMPUTED_MATCH_SUBMIT_INTERPROSCAN	True	False	False	reviewed Swiss-Prot DIAMOND match	1	1.0	NOT_ASSESSABLE_NO_PRECOMPUTED_MATCH	False	Thiamine thiazole synthase 2, chloroplastic	FAMILY_LEVEL_FUNCTION	False																																					
A_annotation	LITCHI029667	LITCHI029667.m1	745	bd36b8dab43e0636b61f2c2800803423								0.0	NO_PRECOMPUTED_MATCH_SUBMIT_INTERPROSCAN	False	False	False		0	0.0	NOT_ASSESSABLE_NO_PRECOMPUTED_MATCH	False	unannotated protein	UNANNOTATED	False																																					
A_annotation	LITCHI029789	LITCHI029789.m1	227	fbf6422fbcd1548bd505e583d0cd2339								0.0	NO_PRECOMPUTED_MATCH_SUBMIT_INTERPROSCAN	False	False	False		0	0.0	NOT_ASSESSABLE_NO_PRECOMPUTED_MATCH	False	unannotated protein	UNANNOTATED	False																																					
A_annotation	LITCHI030216	LITCHI030216.m1	805	a56c9df622da288a095a4f35b446e974	Q9LVJ1	Subtilisin-like protease SBT1.4	0.9304347826086956	A0A0P0VQ78	0.865			0.0	NO_PRECOMPUTED_MATCH_SUBMIT_INTERPROSCAN	True	True	False	reviewed Swiss-Prot DIAMOND match;one-to-one reciprocal-best Oryza ortholog	2	0.9304347826086956	NOT_ASSESSABLE_NO_PRECOMPUTED_MATCH	False	Subtilisin-like protease SBT1.4	FAMILY_LEVEL_FUNCTION	False																																					
A_annotation	LITCHI030334	LITCHI030334.m1	605	0ed0189ff90b6e2b395626d25518752c	Q9FIJ0	Respiratory burst oxidase homolog protein D	1.0214876033057851					0.0	NO_PRECOMPUTED_MATCH_SUBMIT_INTERPROSCAN	True	False	False	reviewed Swiss-Prot DIAMOND match	1	1.0214876033057851	NOT_ASSESSABLE_NO_PRECOMPUTED_MATCH	False	Respiratory burst oxidase homolog protein D	FAMILY_LEVEL_FUNCTION	False																																					
A_annotation	LITCHI030349	LITCHI030349.m3	1002	65e47336e9252de926c811e2ebb98953	P0C8S1	Probable disease resistance RPP8-like protein 2	0.7844311377245509					0.0	NO_PRECOMPUTED_MATCH_SUBMIT_INTERPROSCAN	True	False	False	reviewed Swiss-Prot DIAMOND match	1	0.7844311377245509	NOT_ASSESSABLE_NO_PRECOMPUTED_MATCH	False	Probable disease resistance RPP8-like protein 2	FAMILY_LEVEL_FUNCTION	False																																					
A_annotation	LITCHI030441	LITCHI030441.m1	505	4d59b7fa75a7d54cca416240e617de0c	P29677	Mitochondrial-processing peptidase subunit alpha	1.0					0.0	NO_PRECOMPUTED_MATCH_SUBMIT_INTERPROSCAN	True	False	False	reviewed Swiss-Prot DIAMOND match	1	1.0	NOT_ASSESSABLE_NO_PRECOMPUTED_MATCH	False	Mitochondrial-processing peptidase subunit alpha	FAMILY_LEVEL_FUNCTION	False																																					
A_annotation	LITCHI030520	LITCHI030520.m1	934	3499cf7b85a7573ba91a43381b7daadb	F4J1H7	tRNAse Z TRZ4, mitochondrial	0.9143468950749465					0.0	NO_PRECOMPUTED_MATCH_SUBMIT_INTERPROSCAN	True	False	False	reviewed Swiss-Prot DIAMOND match	1	0.9143468950749465	NOT_ASSESSABLE_NO_PRECOMPUTED_MATCH	False	tRNAse Z TRZ4, mitochondrial	FAMILY_LEVEL_FUNCTION	False																																					
A_annotation	LITCHI030689	LITCHI030689.m1	188	0803c9a73bd5f3c4cc4c6a62bc741012								0.0	NO_PRECOMPUTED_MATCH_SUBMIT_INTERPROSCAN	False	False	False		0	0.0	NOT_ASSESSABLE_NO_PRECOMPUTED_MATCH	False	unannotated protein	UNANNOTATED	False																																					
A_annotation	LITCHI030690	LITCHI030690.m2	304	587ce56820c8176fd5e16d312b05ffe8								0.0	NO_PRECOMPUTED_MATCH_SUBMIT_INTERPROSCAN	False	False	False		0	0.0	NOT_ASSESSABLE_NO_PRECOMPUTED_MATCH	False	unannotated protein	UNANNOTATED	False																																					
A_annotation	LITCHI030745	LITCHI030745.m1	609	d7e9119ab5e49db0ca3144a14317ca66	A0A0N9HQ36	Deoxypodophyllotoxin synthase	0.5123152709359606					0.0	NO_PRECOMPUTED_MATCH_SUBMIT_INTERPROSCAN	False	False	False		0	0.5123152709359606	NOT_ASSESSABLE_NO_PRECOMPUTED_MATCH	False	Deoxypodophyllotoxin synthase	UNANNOTATED	False																																					
A_annotation	LITCHI030761	LITCHI030761.m1	329	f3baf2cffe7258fe36f509dcf6fc0911	Q9C942	Caffeoylshikimate esterase	1.0091185410334347	A0A0P0VG76	0.936			0.0	NO_PRECOMPUTED_MATCH_SUBMIT_INTERPROSCAN	True	True	False	reviewed Swiss-Prot DIAMOND match;one-to-one reciprocal-best Oryza ortholog	2	1.0091185410334347	NOT_ASSESSABLE_NO_PRECOMPUTED_MATCH	False	Caffeoylshikimate esterase	FAMILY_LEVEL_FUNCTION	False																																					
A_annotation	LITCHI030763	LITCHI030763.m1	903	012d07179308ebaac2f3f4ed50d09aa4	Q8RXS5	Probable disease resistance protein At5g63020	1.0066445182724253					0.0	NO_PRECOMPUTED_MATCH_SUBMIT_INTERPROSCAN	True	False	False	reviewed Swiss-Prot DIAMOND match	1	1.0066445182724253	NOT_ASSESSABLE_NO_PRECOMPUTED_MATCH	False	Probable disease resistance protein At5g63020	FAMILY_LEVEL_FUNCTION	False																																					
A_annotation	LITCHI030858	LITCHI030858.m1	208	98f6cd887aaddd6b9e830383fa2cd72f								0.0	NO_PRECOMPUTED_MATCH_SUBMIT_INTERPROSCAN	False	False	False		0	0.0	NOT_ASSESSABLE_NO_PRECOMPUTED_MATCH	False	unannotated protein	UNANNOTATED	False																																					
A_annotation	LITCHI030862	LITCHI030862.m1	240	ec2840003f2b3ef7d853efa521455127	Q9SSQ8	26.5 kDa heat shock protein, mitochondrial	1.025					0.0	NO_PRECOMPUTED_MATCH_SUBMIT_INTERPROSCAN	True	False	False	reviewed Swiss-Prot DIAMOND match	1	1.025	NOT_ASSESSABLE_NO_PRECOMPUTED_MATCH	False	26.5 kDa heat shock protein, mitochondrial	FAMILY_LEVEL_FUNCTION	False																																					
A_annotation	LITCHI030869	LITCHI030869.m1	817	d2e69872f9bdae0ba068ec4302911c69	Q8RWZ5	G-type lectin S-receptor-like serine/threonine-protein kinase SD2-5	0.988984088127295	Q0DC23	0.965			0.0	NO_PRECOMPUTED_MATCH_SUBMIT_INTERPROSCAN	True	True	False	reviewed Swiss-Prot DIAMOND match;one-to-one reciprocal-best Oryza ortholog	2	0.988984088127295	NOT_ASSESSABLE_NO_PRECOMPUTED_MATCH	False	G-type lectin S-receptor-like serine/threonine-protein kinase SD2-5	FAMILY_LEVEL_FUNCTION	False																																					
A_annotation	LITCHI031005	LITCHI031005.m1	801	fa3ee5512f073eda0842690a1f8a389d	Q2QYH7	Cytochrome P450 714C2	0.6117353308364545					0.0	NO_PRECOMPUTED_MATCH_SUBMIT_INTERPROSCAN	False	False	False		0	0.6117353308364545	NOT_ASSESSABLE_NO_PRECOMPUTED_MATCH	False	Cytochrome P450 714C2	UNANNOTATED	False																																					
A_annotation	LITCHI031010	LITCHI031010.m1	374	18bb2d59d2c2a2b985b15bcb74209fbc	Q96EX2	E3 ubiquitin-protein ligase RNFT2	0.7887700534759359					0.0	NO_PRECOMPUTED_MATCH_SUBMIT_INTERPROSCAN	True	False	False	reviewed Swiss-Prot DIAMOND match	1	0.7887700534759359	NOT_ASSESSABLE_NO_PRECOMPUTED_MATCH	False	E3 ubiquitin-protein ligase RNFT2	FAMILY_LEVEL_FUNCTION	False																																					
A_annotation	LITCHI031097	LITCHI031097.m1	427	5dd83e68aad6bbd039bedf9c59a9f5f3	O22932	CBL-interacting serine/threonine-protein kinase 11	0.990632318501171					0.0	NO_PRECOMPUTED_MATCH_SUBMIT_INTERPROSCAN	True	False	False	reviewed Swiss-Prot DIAMOND match	1	0.990632318501171	NOT_ASSESSABLE_NO_PRECOMPUTED_MATCH	False	CBL-interacting serine/threonine-protein kinase 11	FAMILY_LEVEL_FUNCTION	False																																					
A_annotation	LITCHI031200	LITCHI031200.m1	334	6feef959f0c26aba8c28410b43787c9f								0.0	NO_PRECOMPUTED_MATCH_SUBMIT_INTERPROSCAN	False	False	False		0	0.0	NOT_ASSESSABLE_NO_PRECOMPUTED_MATCH	False	unannotated protein	UNANNOTATED	False																																					
A_annotation	LITCHI031372	LITCHI031372.m1	425	ef26797c7ba5243fbf1e761b307ff5b5	Q9FLD7	Beta-glucuronosyltransferase GlcAT14A	0.8494117647058823	A0A0P0W8A9	0.824			0.0	NO_PRECOMPUTED_MATCH_SUBMIT_INTERPROSCAN	True	True	False	reviewed Swiss-Prot DIAMOND match;one-to-one reciprocal-best Oryza ortholog	2	0.8494117647058823	NOT_ASSESSABLE_NO_PRECOMPUTED_MATCH	False	Beta-glucuronosyltransferase GlcAT14A	FAMILY_LEVEL_FUNCTION	False																																					
A_annotation	LITCHI031448	LITCHI031448.m1	765	daa6c60ba66dc5fa5e773ded6920b53a	P0DXI2	Tirucalla-7,24-dien-3beta-ol synthase OSC2	0.9973856209150327					0.0	NO_PRECOMPUTED_MATCH_SUBMIT_INTERPROSCAN	True	False	False	reviewed Swiss-Prot DIAMOND match	1	0.9973856209150327	NOT_ASSESSABLE_NO_PRECOMPUTED_MATCH	False	Tirucalla-7,24-dien-3beta-ol synthase OSC2	FAMILY_LEVEL_FUNCTION	False																																					
A_annotation	LITCHI031732	LITCHI031732.m1	538	19f2ab80f792529b16cd9280464dfe83	B3H672	Pentatricopeptide repeat-containing protein At4g17616	0.9962825278810409	A0A0P0X5X6	0.784			0.0	NO_PRECOMPUTED_MATCH_SUBMIT_INTERPROSCAN	True	True	False	reviewed Swiss-Prot DIAMOND match;one-to-one reciprocal-best Oryza ortholog	2	0.9962825278810409	NOT_ASSESSABLE_NO_PRECOMPUTED_MATCH	False	Pentatricopeptide repeat-containing protein At4g17616	FAMILY_LEVEL_FUNCTION	False																																					
B_small_RNA																									PmiREN bulk FTP_download archive	2019-11-19T04:08:44Z	28c0168e2803cb20b8cfa031a3d600689a2c300bde119bc1cb521831059ac107	936	88	0	0	NOT_TESTABLE_REFERENCE_ABSENT	no_Litchi_chinensis_species_directory_or_mature_fasta_in_acquired_official_bulk_archive	emit_NOT_TESTABLE; study-derived_novel_miRNAs_remain_exploratory_only																											
C_discovery_motifs																																			MA0021.1	Dof3	Other C4 zinc finger-type factors	DOF		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA0053.1	MNB1A	Other C4 zinc finger-type factors	DOF		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA0064.1	PBF	Other C4 zinc finger-type factors	DOF		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA0096.1	bZIP910	Basic leucine zipper factors (bZIP)	Group S		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA0097.1	bZIP911	Basic leucine zipper factors (bZIP)	Group S		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA0123.1	abi4	AP2/EREBP	ERF/DREB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA0128.1	EmBP-1	Basic leucine zipper factors (bZIP)	Group G		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA0129.1	TGA1A	Basic leucine zipper factors (bZIP)	Group D		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA0561.1	PIF4	Basic helix-loop-helix factors (bHLH)	bHLH		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA0562.1	PIF5	Basic helix-loop-helix factors (bHLH)	bHLH		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA0567.1	ERF1B	AP2/EREBP	ERF/DREB	LITCHI015333	42.0525994726686	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA0580.1	DYT1	Basic helix-loop-helix factors (bHLH)	bHLH	LITCHI029370	55.6284725689639	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA0590.1	LFY	LEAFY		LITCHI020239	nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	1	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA0932.1	AHL12	A.T hook factors	AHL	LITCHI022144	339.813031838455	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA0933.1	AHL20	A.T hook factors	AHL	LITCHI015370	nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA0934.1	AHL25	A.T hook factors	AHL	LITCHI002212	nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA0935.1	NAC025	GCM domain factors	NAC	LITCHI029254	nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA0936.1	NAC046	GCM domain factors	NAC		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA0937.1	NAC055	GCM domain factors	NAC		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA0939.1	NAC079	GCM domain factors	NAC	LITCHI023466	250.619397757921	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA0946.1	ARR11	Tryptophan cluster factors	GARP_ARR-B	LITCHI004771	48.2813158145725	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA0947.1	ARR14	Tryptophan cluster factors	GARP_ARR-B		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA0950.1	ATHB-12	Homeo domain factors	HD-ZIP		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	2	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA0951.1	ATHB-16	Homeo domain factors	HD-ZIP		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA0952.1	ATHB-51	Homeo domain factors	HD-ZIP	LITCHI018752	48.8318973545147	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA0957.1	BHLH3	Basic helix-loop-helix factors (bHLH)	bHLH	LITCHI026097	1424.12588798151	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA0958.1	BHLH13	Basic helix-loop-helix factors (bHLH)	bHLH	LITCHI026870	2609.57659462527	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA0959.1	AIB	Basic helix-loop-helix factors (bHLH)	bHLH		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	1	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA0960.1	BHLH104	Basic helix-loop-helix factors (bHLH)	bHLH		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA0963.1	bHLH78	Basic helix-loop-helix factors (bHLH)	bHLH	LITCHI026971	1275.83817334082	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA0967.1	BZIP60	Basic leucine zipper factors (bZIP)	Group K		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA0975.1	CRF2	AP2/EREBP	ERF/DREB	LITCHI021987	57.6468536154521	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA0977.1	DOF2.5	Other C4 zinc finger-type factors	DOF		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA0978.1	DREB1E	AP2/EREBP	ERF/DREB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA0986.1	DREB2C	AP2/EREBP	ERF/DREB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1007.1	PHYPADRAFT_173530	AP2/EREBP	ERF/DREB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1009.1	ARF3	B3	ARF		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1013.1	GATA10	Other C4 zinc finger-type factors	C4-GATA-related		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1014.1	GATA11	Other C4 zinc finger-type factors	C4-GATA-related	LITCHI024717	451.46826348035	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1020.1	GT-1	Tryptophan cluster factors	Trihelix	LITCHI004750	1421.88006281703	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1023.1	PHYPADRAFT_28324	AP2/EREBP	ERF/DREB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1028.1	KAN4	Tryptophan cluster factors	GARP_G2-like	LITCHI011114	725.352499236821	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1033.1	OJ1058_F05.8	Basic leucine zipper factors (bZIP)	Group A		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1034.1	Os05g0497200	AP2/EREBP	ERF/DREB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1035.1	TCP4	TCP		LITCHI012999	4002.10124349924	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1046.1	NTL9	GCM domain factors	NAC	LITCHI021766	1373.19943299163	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1050.1	OsI_08196	TCP			nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	1	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1051.1	RAP2-3	AP2/EREBP	ERF/DREB	LITCHI014444	431.845727961369	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1053.1	ERF109	AP2/EREBP	ERF/DREB	LITCHI001614	289.041239588341	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1066.1	TCP23	TCP		LITCHI011648	435.329715162551	EXPRESSED	2	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1067.1	TCP5	TCP		LITCHI023346	373.650738475446	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1075.1	WRKY12	GCM domain factors	WRKY	LITCHI025345	255.573306583375	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1080.1	WRKY23	GCM domain factors	WRKY	LITCHI026589	nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1084.1	WRKY38	GCM domain factors	WRKY		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1091.1	WRKY62	GCM domain factors	WRKY		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1095.1	ARALYDRAFT_495258	TCP			nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1096.1	ARALYDRAFT_496250	TCP			nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1097.1	ARALYDRAFT_493022	TCP			nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1098.1	ARALYDRAFT_484486	TCP			nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1161.1	TSO1	CPP			nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1162.1	TCX2	CPP		LITCHI014860	2299.98236539764	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1221.1	RAP2-6	AP2/EREBP	ERF/DREB		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1222.1	ERF014	AP2/EREBP	ERF/DREB	LITCHI011225	nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1225.1	ERF5	AP2/EREBP	ERF/DREB	LITCHI022746	nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1235.1	AIL7	AP2/EREBP	AP2		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1242.1	DREB2F	AP2/EREBP	ERF/DREB	LITCHI008924	nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1274.1	DOF3.6	Other C4 zinc finger-type factors	DOF	LITCHI027743	238.298063678455	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1290.1	TCP17	TCP			nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1291.1	TCP7	TCP		LITCHI005896	2668.17487145068	EXPRESSED	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1309.1	WRKY3	GCM domain factors	WRKY	LITCHI005243	nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
C_discovery_motifs																																			MA1324.1	GATA20	Other C4 zinc finger-type factors	C4-GATA-related		nan	NOT_TESTABLE_NO_COMPLETE_ONE_TO_ONE_RBH	0	0	0	0	False	NOT_ROBUST	PENDING													
