gene_id	baseMean	interaction_log2fc	interaction_lfc_se	stat	interaction_p	interaction_q	signed_wald_stat	shrunken_interaction_log2fc	statistical_discovery	union_exon_bases	scored_exonic_bases	unique_exonic_bases	fraction_exonic_bases_scored	fraction_unique_mappability	mappability_status	overlapping_gene_count	overlapping_genes	unique_gene_model_status	uniform_gene_qc_status	primary_gene_status
LITCHI028428	198.128229045543	1.38959554514111	0.371034247515765	3.74519482890072	0.000180253836496728	0.0226131345205089	3.74519482890072	1.16105136775967	TRUE	6349	6349	6349	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI003497	207.104376596536	1.1305649144961	0.303414233766426	3.72614330073396	0.000194431893354231	0.0237781645677548	3.72614330073396	0.94668577251457	TRUE	4799	4799	4799	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI008905	5941.44262455801	2.1368656141355	0.574034132528117	3.72254103553823	0.000197227842011294	0.0237799610235217	3.72254103553823	1.76658765471801	TRUE	3879	3879	3879	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI028081	449.445564462759	0.72960609595432	0.196056487592535	3.7214075642866	0.000198115386259219	0.0237799610235217	3.7214075642866	0.620243895780471	TRUE	1636	1636	1557	1	0.95171149	PASS	0		PASS	PASS	DISCOVERED
LITCHI002040	24769.6547633987	-0.723185622564108	0.194712811411526	-3.71411422454197	0.000203916679572363	0.0242237324194914	-3.71411422454197	-0.616881903436456	TRUE	2779	2779	2779	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI005048	693.570564569672	1.11009307709941	0.298923646301289	3.71363420336622	0.000204304043034023	0.0242237324194914	3.71363420336622	0.927859394199981	TRUE	4711	4711	4711	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI001963	65.9945200590986	-1.40869605221674	0.379531344974188	-3.71167248995611	0.000205894286010786	0.0242643296453318	-3.71167248995611	-1.17433339118912	TRUE	1735	1735	1735	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI010704	284.691849166753	-1.43552465463083	0.387478621470708	-3.70478414830261	0.000211570820203826	0.0245865363809489	-3.70478414830261	-1.19372299314525	TRUE	999	999	856	1	0.85685686	PASS	0		PASS	PASS	DISCOVERED
LITCHI024820	991.837738630128	1.9919935225984	0.537829098743435	3.70376673045847	0.00021242160514268	0.0245865363809489	3.70376673045847	1.64374132988409	TRUE	2380	2380	2380	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI030334	35.3278588331217	-3.63502003196055	0.981975639512931	-3.70174155619945	0.000214124667004323	0.0246370068041364	-3.70174155619945	-3.04137041850269	TRUE	2007	2007	1972	1	0.98256104	PASS	0		PASS	PASS	DISCOVERED
LITCHI021264	395.436083717352	-0.892337358971538	0.241779366036441	-3.69070931734118	0.000223629578739896	0.0253257166273663	-3.69070931734118	-0.749206228947698	TRUE	1573	1573	1573	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI031005	43.6760755561607	-2.63208593626992	0.713468577214209	-3.68914065780877	0.000225012797843534	0.0253257166273663	-3.68914065780877	-2.17081052929724	TRUE	2922	2922	2922	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI016994	3593.45391131259	1.31490156469587	0.356458445704753	3.68879340787166	0.000225320081076594	0.0253257166273663	3.68879340787166	1.09295825116817	TRUE	4056	4056	4056	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI006920	2114.98005348255	-0.803295207735255	0.217861979843041	-3.68717482653004	0.000226757575950982	0.025340810714752	-3.68717482653004	-0.676930073406517	TRUE	1238	1238	1238	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI028340	314.60655025358	0.855400255500143	0.232318473007639	3.68201565904756	0.000231397194010737	0.0254833839226817	3.68201565904756	0.707374652714414	TRUE	687	614	610	0.8937409	0.99348534	PASS	0		PASS	PASS	DISCOVERED
LITCHI004929	4376.96100425694	-0.681206531769031	0.185018562284812	-3.68182804663892	0.000231567580250411	0.0254833839226817	-3.68182804663892	-0.578827155010871	TRUE	4026	4026	4026	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI005518	3080.35660597767	0.641695934895725	0.174369405658972	3.68009475326618	0.00023314730459405	0.0254833839226817	3.68009475326618	0.548489873248976	TRUE	4337	4337	4337	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI016297	296.085926229882	0.678850117835252	0.184472418248287	3.67995456600763	0.000233275512380424	0.0254833839226817	3.67995456600763	0.57651481390196	TRUE	1487	1487	1435	1	0.96503026	PASS	0		PASS	PASS	DISCOVERED
LITCHI015702	268.724579447795	1.06295289132018	0.289314527527107	3.67403911723926	0.000238746158109002	0.0257912169134975	3.67403911723926	0.885917006375532	TRUE	1431	1431	1431	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI008330	60.2108197656658	-2.09059823672944	0.569735537456069	-3.66941870269175	0.000243102631455734	0.0259712123677265	-3.66941870269175	-1.73139888922885	TRUE	429	429	416	1	0.96969697	PASS	0		PASS	PASS	DISCOVERED
LITCHI001603	174.638395658549	1.37592070302234	0.37614411996321	3.65796148337217	0.000254229239502289	0.0267215543898487	3.65796148337217	1.13870402228946	TRUE	4354	4354	4354	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI001879	618.192207795445	1.01190079100949	0.277017101550873	3.65284592663915	0.000259349859468328	0.0271132151471055	3.65284592663915	0.842086616315672	TRUE	3265	3265	3265	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI028584	2773.00465456315	-0.670279437700654	0.184135465255643	-3.64014306950634	0.000272486594135516	0.0281835203349208	-3.64014306950634	-0.567249017785637	TRUE	3998	3998	3998	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI030862	1571.29173629241	7.38186016098182	2.03164449194672	3.63344088507756	0.000279666543808089	0.0286622782654542	3.63344088507756	0.0338041402241099	TRUE	954	954	954	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI016911	4061.39890787047	0.622077699791301	0.171440713683263	3.62852957402283	0.000285040101634116	0.0288677332097676	3.62852957402283	0.529834891593896	TRUE	3096	3096	3096	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI029789	5353.56937178584	-0.702223969804124	0.19367086838434	-3.62586265896511	0.000287998399597289	0.0290162118143486	-3.62586265896511	-0.592927387080697	TRUE	1861	1861	1861	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI002015	84.0463098239693	1.29967922262935	0.35883105865421	3.62198084943866	0.000292355768974199	0.0293033913799139	3.62198084943866	1.06994252748791	TRUE	3840	3840	3840	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI023078	127.617315105096	-2.33502259632456	0.646045584071096	-3.61433102229454	0.000301124133219667	0.029974437210403	-3.61433102229454	-1.90969914144881	TRUE	2911	2911	2792	1	0.95912058	PASS	0		PASS	PASS	DISCOVERED
LITCHI017634	572.495757374935	0.823683127651957	0.227986221897608	3.61286362305651	0.000302833997178292	0.029974437210403	3.61286362305651	0.687908063570713	TRUE	1987	1987	1987	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI028716	193.579556606758	0.992473409466396	0.274760158080347	3.6121445569127	0.000303675193131879	0.029974437210403	3.6121445569127	0.822226174618662	TRUE	5125	5125	5125	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI013895	800.416809192306	-0.757894468723173	0.209936096609985	-3.610119845808	0.000306055561187932	0.0300568201378754	-3.610119845808	-0.636538366074228	TRUE	768	768	768	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI016917	40.4093927044748	-1.59509565553956	0.442896990492299	-3.60150484149045	0.000316380529638734	0.0309146703458552	-3.60150484149045	-1.3049535085866	TRUE	1626	1626	1626	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI023464	35.0340798504485	2.36454357605204	0.658049817582718	3.59325922274086	0.000326567413639335	0.0316462326146919	3.59325922274086	1.91858731339046	TRUE	1773	1773	1773	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI021860	705.595174021752	-0.652689384570268	0.181692799643345	-3.59226885078258	0.000327811390023173	0.0316462326146919	-3.59226885078258	-0.551157294595915	TRUE	2971	2971	2971	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI022789	777.976011321955	1.27403475292407	0.354733732420447	3.59152411086189	0.000328749755112767	0.0316462326146919	3.59152411086189	1.04150887437886	TRUE	1921	1921	1921	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI010765	23.9874767801915	-3.42056372242776	0.952781669159028	-3.59008137241654	0.000330574747469641	0.0316651525347151	-3.59008137241654	-2.78963585894648	TRUE	1766	1766	1766	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI030869	59.1460308232286	-2.96746007383302	0.828056767244218	-3.58364328536165	0.000338834752447406	0.0322882142056094	-3.58364328536165	-0.175056964375384	TRUE	3350	3350	2904	1	0.86686567	PASS	0		PASS	PASS	DISCOVERED
LITCHI030763	355.448714413274	0.76963037086022	0.214834149704629	3.5824396257223	0.000340400304044738	0.0322882142056094	3.5824396257223	0.642551953238306	TRUE	2712	2712	2409	1	0.88827434	PASS	0		PASS	PASS	DISCOVERED
LITCHI001700	426.451000134962	3.7029482582072	1.0359040812182	3.57460533783458	0.000350756578092924	0.0331090371894025	3.57460533783458	0.103799437566278	TRUE	1251	1251	1250	1	0.99920064	PASS	0		PASS	PASS	DISCOVERED
LITCHI019913	874.444941718786	0.713260301753304	0.199840635852622	3.56914547789629	0.000358147516450227	0.0334816271989166	3.56914547789629	0.599965304811307	TRUE	16583	16583	16571	1	0.99927637	PASS	0		PASS	PASS	DISCOVERED
LITCHI006481	322.060424064223	1.08203171495676	0.304068627279166	3.5585115262922	0.000372962426720412	0.0339229289462483	3.5585115262922	0.887601315242877	TRUE	600	600	600	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI010273	3499.94457597638	-1.95528721108059	0.549508267296517	-3.5582489426415	0.000373335396991368	0.0339229289462483	-3.5582489426415	-1.58393500523816	TRUE	1982	1982	1982	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI021650	356.021367405731	1.51730692249576	0.427009820157679	3.55333027689029	0.000380386563703318	0.0344028685172605	3.55333027689029	1.22908066145297	TRUE	4056	4056	4056	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI013925	464.590651429135	0.732979856813129	0.206544010812082	3.54878291523064	0.000387015999254996	0.0347426658623961	3.54878291523064	0.610929587793088	TRUE	2388	2388	2388	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI007341	181.107352103967	1.12275410016893	0.316419725056142	3.5483062883318	0.000387717073393672	0.0347426658623961	3.5483062883318	0.917444883940216	TRUE	291	291	291	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI018722	125.994912721297	-3.83852740010122	1.08253234123516	-3.54587780326404	0.000391307616290134	0.0348588277657599	-3.54587780326404	-0.114568755817044	TRUE	1992	1992	1992	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI029021	135.366189385364	-1.04867717991123	0.29600438263543	-3.54277585546029	0.000395939077725925	0.0348588277657599	-3.54277585546029	-0.859044895039495	TRUE	2084	2084	2084	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI019823	1057.66649630577	-0.961984101388718	0.271546509372995	-3.54261265817762	0.000396184157173203	0.0348588277657599	-3.54261265817762	-0.787295267824354	TRUE	1724	1724	1724	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI006703	487.921663363943	-1.90056623259285	0.538295696011872	-3.53071043791318	0.000414445188596145	0.0363012914065407	-3.53071043791318	-1.53086737267505	TRUE	2519	2519	2519	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI001375	99.8583047623334	-2.04166764689842	0.57893906530424	-3.52656742178125	0.000420983963500491	0.0367086689249643	-3.52656742178125	-1.64248350409203	TRUE	1462	1462	1462	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI030690	39.0524292060702	-4.03219418715923	1.14409866195154	-3.52434131885212	0.000424537006853834	0.0368532236530036	-3.52434131885212	-0.0917644808421331	TRUE	2490	2490	2158	1	0.86666667	PASS	0		PASS	PASS	DISCOVERED
LITCHI017301	136.603549576597	-1.86819256371346	0.530529750221385	-3.52137191728435	0.000429320012680404	0.0371027895403131	-3.52137191728435	-1.51469504135431	TRUE	3641	3641	3641	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI030689	168.276791099068	-1.49712121452028	0.425855621175177	-3.51556053290756	0.000438826709399727	0.0375223053951341	-3.51556053290756	-1.20776186201353	TRUE	2773	2773	2715	1	0.97908402	PASS	0		PASS	PASS	DISCOVERED
LITCHI003414	1016.29489669665	-0.608173285218738	0.173129775950831	-3.51281737574397	0.000443382116896094	0.0376487566071814	-3.51281737574397	-0.511922774811841	TRUE	2392	2392	2392	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI017954	472.955002369385	-0.846025597742071	0.241121490918617	-3.5087108764918	0.000450284111283569	0.0380685849735174	-3.5087108764918	-0.695786195848775	TRUE	2669	2669	2669	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI001129	405.183191097779	1.05936680769701	0.302237894718513	3.50507605501832	0.000456476861280558	0.0384250760502184	3.50507605501832	0.861219593761195	TRUE	4899	4899	4899	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI017559	23.608422180028	2.76766703574257	0.791040089166396	3.49876962450684	0.000467410242781992	0.0388904992701055	3.49876962450684	0.174151038329611	TRUE	820	820	820	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI017862	321.775620023873	-2.56254810275721	0.732611470224313	-3.49782689311785	0.000469065481277442	0.0388904992701055	-3.49782689311785	-2.04562258150288	TRUE	2965	2965	2965	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI029020	833.62791130788	-0.704909390242629	0.201531067358828	-3.49777034122254	0.000469164948191051	0.0388904992701055	-3.49777034122254	-0.586112074763429	TRUE	4418	4418	4418	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI014400	2121.94475206425	-0.875612335036969	0.250368624530447	-3.49729258879435	0.00047000603386345	0.0388904992701055	-3.49729258879435	-0.722003528880667	TRUE	294	294	294	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI022018	69.3905217013847	1.63238451721972	0.468170185725656	3.48673317308651	0.000488958932799396	0.0399031315742185	3.48673317308651	1.30690975159735	TRUE	2617	2617	2617	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI016846	71.3871048958334	-2.10118439707094	0.602723183809661	-3.4861516090851	0.000490023203269557	0.0399031315742185	-3.4861516090851	-1.67576649244093	TRUE	1775	1775	1666	1	0.93859155	PASS	0		PASS	PASS	DISCOVERED
LITCHI030761	1984.87642032696	-0.915015563003086	0.262489171866155	-3.48591736755395	0.000490452478592863	0.0399031315742185	-3.48591736755395	-0.744866875846787	TRUE	1869	1869	1869	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI021309	395.056155046895	1.64921595565161	0.473838404230024	3.48054514140014	0.000500394493472223	0.0402714398320017	3.48054514140014	1.31526093470994	TRUE	3010	3010	3010	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI027173	34.7233069371201	-2.75525454245333	0.791712908281539	-3.48011825199842	0.000501192514237306	0.0402714398320017	-3.48011825199842	-2.19171997001682	TRUE	2897	2897	2897	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI006923	752.017424632771	-0.906502784197291	0.261457698018722	-3.46711070688146	0.000526085168360147	0.0418331787983868	-3.46711070688146	-0.738468644170357	TRUE	3618	3618	3618	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI027034	345.296775997042	0.815071820040122	0.235138017593307	3.46635490246356	0.000527566399178736	0.0418331787983868	3.46635490246356	0.664645676674003	TRUE	1692	1692	1692	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI007095	369.084214915448	0.849220256921297	0.245049413111566	3.46550618562251	0.00052923435250209	0.0418331787983868	3.46550618562251	0.700309256636325	TRUE	1547	1547	1547	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI010138	3330.8973940868	-0.649750521024091	0.187551818639632	-3.46437867538114	0.000531457809879347	0.0418388547089227	-3.46437867538114	-0.539753474609108	TRUE	2588	2588	2580	1	0.99690881	PASS	0		PASS	PASS	DISCOVERED
LITCHI030858	1210.57298914734	-1.0251629884946	0.296116071983203	-3.46203089088914	0.000536115617549687	0.0420353555776357	-3.46203089088914	-0.829458209152334	TRUE	2243	2243	2243	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI025047	4159.72962224428	1.27862217879166	0.369586732738987	3.45959977869297	0.000540978805041277	0.0422463167230025	3.45959977869297	1.02425881543084	TRUE	4988	4988	4988	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI019824	327.267312293359	1.08315105254643	0.313937935753807	3.45020760216711	0.00056015560908694	0.0435689032747822	3.45020760216711	0.871443855614366	TRUE	3001	3001	3001	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI019041	690.102583215712	-1.36099353783095	0.395182470708471	-3.44396231794138	0.00057325559173857	0.0444101792085916	-3.44396231794138	-1.08578642222288	TRUE	4315	4315	4315	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI019626	1115.74574898259	-1.87452672348075	0.544609694733275	-3.44196355960723	0.000577508040469693	0.0445011626745455	-3.44196355960723	-1.48199452326627	TRUE	4585	4585	4355	1	0.94983642	PASS	0		PASS	PASS	DISCOVERED
LITCHI023129	660.655699181382	0.887765046512915	0.258056624323739	3.44019475895798	0.000581295722259426	0.0445011626745455	3.44019475895798	0.719203746585802	TRUE	5941	5941	5941	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI008313	586.022421481978	0.901739665346397	0.262448334008684	3.43587498374655	0.000590643454916564	0.0448910819251059	3.43587498374655	0.730913199607414	TRUE	2474	2474	2455	1	0.99232013	PASS	0		PASS	PASS	DISCOVERED
LITCHI000271	468.552468417367	0.779378053254629	0.226863367119635	3.43545131657871	0.000591567740902103	0.0448910819251059	3.43545131657871	0.636340605878868	TRUE	9167	9167	8921	1	0.97316461	PASS	0		PASS	PASS	DISCOVERED
LITCHI031732	230.080148184148	0.85872192382025	0.250072388768906	3.43389339401961	0.000594978146285516	0.0448910819251059	3.43389339401961	0.689953536900116	TRUE	5382	5382	5098	1	0.94723151	PASS	0		PASS	PASS	DISCOVERED
LITCHI019186	108.479865667135	1.10279907681684	0.321618231060947	3.42890722699068	0.000606016639268696	0.0454980445968332	3.42890722699068	0.883816120603237	TRUE	3764	3764	3764	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI027423	137.815257357484	2.84018792838925	0.829486342170031	3.42403217991389	0.000616993143497658	0.0461439679819691	3.42403217991389	0.139915900912217	TRUE	4590	4590	4590	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI031372	1713.22505727027	-0.887401731293767	0.259714321285193	-3.41683788134004	0.000633529939329526	0.0470549642911606	-3.41683788134004	-0.717337134014702	TRUE	1993	1993	1993	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI002571	66.5299723152126	-2.13628278313117	0.625520949519495	-3.41520581328601	0.000637338344211212	0.0471218406965286	-3.41520581328601	-1.67913102533537	TRUE	1298	1298	1298	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI011195	26.3817132357849	2.04354932662864	0.59885363445311	3.4124353749558	0.000643851912034371	0.0474231076875316	3.4124353749558	1.60564346852998	TRUE	767	767	767	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI027783	256.764132473966	0.666614824234021	0.195628829708402	3.40754900608287	0.000655491366754777	0.0477449693859909	3.40754900608287	0.548227609110206	TRUE	2347	2347	2347	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI026128	744.034040831994	-1.37410098340452	0.40371072149375	-3.40367721303085	0.000664852702057041	0.0480631480655992	-3.40367721303085	-1.0883246512535	TRUE	1694	1694	1694	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI020645	716.570148925615	-0.620473196350287	0.182334439889205	-3.40294020552187	0.000666648683939757	0.0480631480655992	-3.40294020552187	-0.513167304777554	TRUE	2590	2590	2590	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI016665	195.374382991061	0.798179190399944	0.234638696503681	3.40173723385572	0.000669589846895602	0.0480631480655992	3.40173723385572	0.649573763539196	TRUE	2981	2981	2981	1	1	PASS	0		PASS	PASS	DISCOVERED
LITCHI014624	8040.14854518826	-0.909684474941511	0.267489264752799	-3.40082610710451	0.000671825498058482	0.0480631480655992	-3.40082610710451	-0.722866198173404	TRUE	3503	3503	3375	1	0.96345989	PASS	0		PASS	PASS	DISCOVERED
LITCHI027341	254.746885533564	-1.78477134217729	0.525878066213119	-3.39388815933994	0.000689078278990262	0.0489019238502396	-3.39388815933994	-1.40059306450565	TRUE	2795	2795	2714	1	0.97101968	PASS	0		PASS	PASS	DISCOVERED
LITCHI011255	681.826772695355	0.761256886454984	0.224586511580851	3.38959308418186	0.000699964401695363	0.0494938465126049	3.38959308418186	0.618203466591645	TRUE	5221	5148	5117	0.986018	0.99397824	PASS	0		PASS	PASS	DISCOVERED
LITCHI005008	15958.233974455	1.21112859870225	0.35763919215822	3.38645379269966	0.000708021987239422	0.0497021210897854	3.38645379269966	0.957645406466537	TRUE	2428	2428	2428	1	1	PASS	0		PASS	PASS	DISCOVERED
